CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15411,26,4,1358.88,2,Potential
15412,171,1,190.53,3,Loyal
15414,10,3,774.9000000000001,0,Champions
15415,313,1,572.8100000000001,3,Loyal
15416,65,4,3984.32,2,Potential
15417,85,1,508.8,3,Loyal
15419,25,1,135.86,0,Champions
15421,59,4,950.36,2,Potential
15422,323,2,97.7,3,Loyal
15423,38,1,43.5,3,Loyal
15424,254,2,383.34,3,Loyal
15426,19,5,1447.39,2,Potential
15427,33,3,1483.14,2,Potential
15428,15,1,93.78,0,Champions
15429,27,2,397.35,0,Champions
15432,23,1,171.19000000000003,0,Champions
15433,214,2,533.3,3,Loyal
15434,8,5,1041.48,0,Champions
15435,22,1,149.29,0,Champions
15436,12,3,1122.53,0,Champions
15437,262,1,200.16,3,Loyal
15438,131,1,156.57999999999998,3,Loyal
15440,55,3,383.68,2,Potential
15442,249,1,594.0,3,Loyal
15443,2,7,3236.91,1,At-Risk
15444,9,2,1418.26,0,Champions
15445,264,1,113.5,3,Loyal
15447,331,1,155.17000000000002,3,Loyal
15448,313,1,494.64,3,Loyal
15449,26,3,974.52,2,Potential
15450,30,1,429.84,0,Champions
15452,30,3,538.73,0,Champions
15453,2,7,1388.37,1,At-Risk
15454,362,1,179.1,3,Loyal
15456,283,3,447.22,3,Loyal
15457,262,1,237.07,3,Loyal
15458,25,1,161.64,0,Champions
15460,354,1,216.76,3,Loyal
15462,94,3,234.6,3,Loyal
15463,29,1,126.14,0,Champions
15464,338,1,1048.85,3,Loyal
15465,20,18,7354.62,1,At-Risk
15466,85,1,334.53,3,Loyal
15467,9,3,524.88,0,Champions
15468,51,2,467.51,0,Champions
15469,50,2,538.55,0,Champions
15471,2,1,469.48,0,Champions
15472,113,1,371.56,3,Loyal
15473,14,7,1771.2,1,At-Risk
15475,77,1,454.11,3,Loyal
15478,40,2,1441.42,2,Potential
15480,116,1,905.5,3,Loyal
15482,16,12,11054.96,1,At-Risk
15483,161,4,233.81,3,Loyal
15484,1,4,3594.31,1,At-Risk
15485,30,3,2575.0,2,Potential
15488,93,1,91.32000000000001,3,Loyal
15489,23,3,1134.28,2,Potential
15491,95,6,3100.09,2,Potential
15492,28,2,659.46,0,Champions
15493,33,5,2001.8,2,Potential
15494,21,2,1299.23,0,Champions
15497,18,2,1262.2,0,Champions
15498,3,27,13316.4,1,At-Risk
15500,8,4,1131.56,0,Champions
15502,16,12,10384.93,1,At-Risk
15503,363,1,147.09,3,Loyal
15504,81,1,52.83,3,Loyal
15505,53,5,3610.96,2,Potential
15506,23,3,979.26,2,Potential
15507,172,1,492.36,3,Loyal
15508,189,6,1000.27,2,Potential
15510,331,1,250.0,3,Loyal
15511,12,5,909.23,2,Potential
15512,156,2,121.0,3,Loyal
15513,33,19,14758.22,1,At-Risk
15514,12,11,4139.46,1,At-Risk
15516,45,3,62.43,3,Loyal
15517,233,1,267.03,3,Loyal
15518,64,8,1942.45,2,Potential
15520,2,1,343.5,0,Champions
15521,40,8,3000.2,2,Potential
15522,33,2,398.84,0,Champions
15523,84,1,412.01000000000005,3,Loyal
15524,25,1,440.0,0,Champions
15525,2,3,825.92,0,Champions
15526,33,2,148.44,0,Champions
15527,19,8,2429.78,1,At-Risk
15528,254,1,229.33,3,Loyal
15529,23,11,3995.23,1,At-Risk
15530,22,4,1502.3500000000001,2,Potential
15531,8,2,2007.44,0,Champions
15532,25,4,1580.93,2,Potential
15533,19,3,807.57,0,Champions
15535,173,4,536.4,2,Potential
15537,163,1,110.92,3,Loyal
15539,7,1,538.46,0,Champions
15540,11,1,213.3,0,Champions
15541,114,1,85.13000000000001,3,Loyal
15543,288,1,127.86,3,Loyal
15544,9,9,3546.71,1,At-Risk
15545,54,2,292.71999999999997,3,Loyal
15547,7,14,4954.84,1,At-Risk
15549,77,3,1693.26,2,Potential
15550,4,4,575.63,0,Champions
15551,37,1,436.06,0,Champions
15552,217,1,90.12,3,Loyal
15553,60,1,437.23,3,Loyal
15554,278,1,217.2,3,Loyal
15555,12,16,4805.17,1,At-Risk
15556,24,1,279.77,0,Champions
15557,29,1,473.65000000000003,0,Champions
15561,12,4,800.5899999999999,0,Champions
15562,352,1,134.55,3,Loyal
15563,22,4,1400.44,2,Potential
15565,50,2,173.16000000000003,3,Loyal
15567,19,1,186.01,0,Champions
15568,3,3,758.29,0,Champions
15569,104,5,1375.71,2,Potential
15570,7,12,4165.52,1,At-Risk
15571,12,4,650.4300000000001,0,Champions
15572,5,7,2552.86,1,At-Risk
15573,32,2,607.45,0,Champions
15574,178,4,702.25,2,Potential
15576,38,1,940.67,0,Champions
15577,151,3,258.88,3,Loyal
15578,162,1,127.1,3,Loyal
15579,69,2,348.6,3,Loyal
15581,121,13,3679.9700000000003,2,Potential
15582,25,3,682.9100000000001,0,Champions
15584,24,4,725.11,2,Potential
15585,177,1,455.3,3,Loyal
15587,50,4,913.68,2,Potential
15589,256,3,478.53,3,Loyal
15592,47,1,388.58,3,Loyal
15593,71,1,199.8,3,Loyal
15594,16,5,1771.78,2,Potential
15596,101,5,1406.59,2,Potential
15597,35,1,324.57,0,Champions
15598,53,1,240.68,3,Loyal
15599,27,2,761.74,0,Champions
15601,11,14,6776.56,1,At-Risk
15602,8,9,1297.8700000000001,1,At-Risk
15603,79,1,48.480000000000004,3,Loyal
15604,52,1,216.39000000000001,3,Loyal
15605,36,5,1198.23,2,Potential
15606,61,9,2920.16,2,Potential
15607,337,1,104.76,3,Loyal
15608,28,4,1093.68,2,Potential
15609,184,1,298.48,3,Loyal
15610,52,1,112.46000000000001,3,Loyal
15611,10,13,1591.45,1,At-Risk
15612,36,2,195.15,0,Champions
15615,10,23,10399.74,1,At-Risk
15618,33,4,776.851,2,Potential
15619,11,1,336.4,0,Champions
15620,57,3,1553.18,2,Potential
15621,4,4,1293.03,0,Champions
15622,43,9,3709.56,1,At-Risk
15623,141,1,301.03000000000003,3,Loyal
15624,117,4,588.13,2,Potential
15625,104,4,1534.26,2,Potential
15626,75,2,675.8,2,Potential
15628,5,9,2870.2400000000002,1,At-Risk
15630,45,2,1186.35,2,Potential
15632,16,8,3285.31,1,At-Risk
15634,17,1,243.55,0,Champions
15636,90,2,724.76,2,Potential
15637,53,1,223.36,3,Loyal
15639,134,1,425.32,3,Loyal
15640,4,15,12515.66,1,At-Risk
15641,105,4,1887.2,2,Potential
15643,192,3,664.0,3,Loyal
15644,166,4,813.0,2,Potential
15645,19,1,612.01,0,Champions
15646,158,3,447.64000000000004,3,Loyal
15648,204,2,657.35,3,Loyal
15649,336,2,816.0,3,Loyal
15651,37,3,646.3,2,Potential
15652,91,1,337.74,3,Loyal
15653,93,2,877.44,2,Potential
15654,9,2,922.53,0,Champions
15655,243,1,560.6700000000001,3,Loyal
15656,45,4,748.5,2,Potential
15657,23,1,30.0,0,Champions
15658,190,5,1024.1000000000001,2,Potential
15659,44,1,306.45,3,Loyal
15660,25,9,1600.86,1,At-Risk
15661,317,2,309.8,3,Loyal
15663,106,1,138.14,3,Loyal
15664,51,1,386.43,3,Loyal
15665,168,2,2242.01,2,Potential
15667,40,1,301.32000000000005,0,Champions
15668,218,1,76.32000000000001,3,Loyal
15669,40,4,684.34,2,Potential
15670,297,1,173.05,3,Loyal
15671,19,7,2657.13,1,At-Risk
15673,88,4,2881.02,2,Potential
15674,73,5,2446.6,2,Potential
15675,81,3,323.69,3,Loyal
15676,19,3,3435.76,2,Potential
15677,49,1,657.23,0,Champions
15678,53,1,352.7,3,Loyal
15679,24,4,781.28,2,Potential
15680,9,3,1333.68,0,Champions
15681,25,5,1426.16,2,Potential
15683,117,1,193.75,3,Loyal
15687,9,9,2993.1,1,At-Risk
15689,120,2,254.1,3,Loyal
15690,4,2,239.76,0,Champions
15691,252,1,136.8,3,Loyal
15692,28,1,191.04,0,Champions
15694,1,14,6479.4,1,At-Risk
15695,267,2,409.98,3,Loyal
15696,33,8,2736.46,2,Potential
15699,18,1,309.65,0,Champions
15700,172,2,696.68,3,Loyal
15701,2,4,1542.14,1,At-Risk
15703,265,1,211.5,3,Loyal
15704,140,4,2293.62,2,Potential
15705,201,1,143.1,3,Loyal
15706,64,4,1060.56,2,Potential
15707,35,4,945.58,2,Potential
15708,41,7,3364.2400000000002,2,Potential
15709,284,1,133.25,3,Loyal
15712,9,5,1072.3600000000001,0,Champions
15713,143,2,356.7,3,Loyal
15714,12,2,330.88,0,Champions
15716,146,4,1118.81,2,Potential
15717,234,1,150.3,3,Loyal
15719,33,13,5045.61,1,At-Risk
15720,24,1,598.73,0,Champions
15721,12,1,507.08000000000004,0,Champions
15722,36,5,2222.56,2,Potential
15723,365,1,203.10000000000002,3,Loyal
15724,201,2,218.25,3,Loyal
15725,15,1,415.25,0,Champions
15727,17,7,5178.96,1,At-Risk
15729,213,1,85.0,3,Loyal
15730,66,3,1120.88,2,Potential
15732,212,2,294.12,3,Loyal
15733,283,1,162.3,3,Loyal
15734,115,2,1339.45,2,Potential
15737,15,8,1205.1200000000001,1,At-Risk
15738,19,16,4812.42,1,At-Risk
15739,66,1,449.12,3,Loyal
15740,49,1,154.88,3,Loyal
15743,16,4,784.46,0,Champions
15744,78,1,34.8,3,Loyal
15745,19,4,1094.5900000000001,2,Potential
15746,134,1,196.88,3,Loyal
15747,13,3,974.04,0,Champions
15748,40,1,149.31,3,Loyal
15749,235,3,44534.3,2,Potential
15750,3,8,2465.48,1,At-Risk
15752,40,7,2637.38,2,Potential
15753,305,1,79.2,3,Loyal
15754,51,3,458.57,2,Potential
15755,10,6,2364.25,1,At-Risk
15756,61,4,532.96,2,Potential
15757,66,2,714.42,2,Potential
15758,25,1,205.25,0,Champions
15759,218,3,253.04000000000002,3,Loyal
15762,65,2,583.75,2,Potential
15763,32,2,1086.92,2,Potential
15764,88,6,3279.9700000000003,2,Potential
15766,64,1,315.06,3,Loyal
15768,116,3,621.83,2,Potential
15769,7,26,56252.72,1,At-Risk
15773,6,1,635.6800000000001,0,Champions
15774,69,1,270.8,3,Loyal
15775,245,1,104.9,3,Loyal
15776,133,1,241.62,3,Loyal
15777,241,4,1047.1100000000001,2,Potential
15780,184,3,475.28000000000003,3,Loyal
15781,25,3,345.46000000000004,0,Champions
15782,10,3,2614.74,2,Potential
15783,11,1,246.3,0,Champions
15785,33,5,2328.9700000000003,2,Potential
15786,46,3,4932.2,2,Potential
15787,26,3,948.05,2,Potential
15789,358,1,351.3,3,Loyal
15790,10,1,220.85,0,Champions
15791,44,2,1612.69,2,Potential
15793,15,3,965.61,0,Champions
15795,150,1,610.01,3,Loyal
15796,1,8,2711.56,1,At-Risk
15797,113,4,2207.4,2,Potential
15799,76,3,884.14,2,Potential
15800,107,2,699.08,3,Loyal
15801,46,3,1063.95,2,Potential
15802,143,1,451.42,3,Loyal
15803,51,1,415.82000000000005,3,Loyal
15804,1,13,4206.39,1,At-Risk
15805,23,17,5528.4800000000005,1,At-Risk
15806,46,3,784.58,2,Potential
15807,50,3,903.9,2,Potential
15808,306,4,3734.9700000000003,2,Potential
15809,36,5,515.77,2,Potential
15810,79,4,1391.98,2,Potential
15811,22,6,2218.62,2,Potential
15812,107,5,1801.14,2,Potential
15813,208,2,1303.9099999999999,2,Potential
15814,17,4,1945.3300000000002,2,Potential
15815,64,5,2100.6,2,Potential
15819,49,4,1905.45,2,Potential
15820,320,1,206.98,3,Loyal
15821,44,2,570.96,0,Champions
15822,3,2,885.47,0,Champions
15823,372,1,15.0,3,Loyal
15825,172,1,532.94,3,Loyal
15826,56,3,1654.31,2,Potential
15827,73,14,1836.09,2,Potential
15829,99,2,636.14,3,Loyal
15830,38,1,576.0,0,Champions
15831,58,3,801.76,2,Potential
15832,254,1,836.79,3,Loyal
15834,70,4,2233.75,2,Potential
15835,44,4,954.09,2,Potential
15836,50,1,137.37,3,Loyal
15837,65,1,391.98,3,Loyal
15838,11,19,33643.08,1,At-Risk
15839,33,3,1048.49,2,Potential
15840,59,2,355.56,3,Loyal
15841,73,4,1224.06,2,Potential
15843,304,1,118.95,3,Loyal
15844,46,1,130.73999999999998,3,Loyal
15845,18,8,3711.77,1,At-Risk
15847,38,2,389.27,0,Champions
15850,19,2,238.85,0,Champions
15852,187,2,160.71,3,Loyal
15853,52,1,110.8,3,Loyal
15854,4,12,2974.65,1,At-Risk
15855,137,5,712.24,2,Potential
15856,4,27,16387.57,1,At-Risk
15857,19,1,297.0,0,Champions
15858,16,5,1438.85,2,Potential
15860,41,8,977.21,2,Potential
15861,12,8,3165.36,1,At-Risk
15862,8,4,832.88,0,Champions
15863,26,2,68.84,0,Champions
15864,22,6,1936.32,2,Potential
15865,41,3,895.13,2,Potential
15866,101,1,230.53,3,Loyal
15867,5,15,3812.64,1,At-Risk
15869,277,2,149.64,3,Loyal
15870,33,1,354.09000000000003,0,Champions
15872,15,2,360.93,0,Champions
15874,64,7,4405.88,2,Potential
15877,2,2,493.28,0,Champions
15880,369,1,343.28,3,Loyal
15881,312,5,501.39,2,Potential
15882,199,4,516.36,2,Potential
15883,2,2,396.48,0,Champions
15885,93,3,379.35,3,Loyal
15886,60,1,181.09,3,Loyal
15888,81,1,168.31,3,Loyal
15889,157,2,446.87,3,Loyal
15891,227,1,524.52,3,Loyal
15894,253,2,263.55,3,Loyal
15895,150,1,179.17,3,Loyal
15897,194,2,222.05,3,Loyal
15898,1,5,1388.88,1,At-Risk
15899,369,1,56.25,3,Loyal
15900,24,1,351.11,0,Champions
15901,17,3,363.88,0,Champions
15903,10,7,5126.76,1,At-Risk
15904,8,1,164.68,0,Champions
15906,20,7,1567.69,2,Potential
15907,4,3,967.45,0,Champions
15909,174,1,191.94,3,Loyal
15910,1,8,1232.18,1,At-Risk
15912,178,2,264.62,3,Loyal
15916,16,8,1528.09,1,At-Risk
15917,248,1,123.1,3,Loyal
15918,191,2,334.23,3,Loyal
15919,20,2,639.89,0,Champions
15920,154,4,167.5,3,Loyal
15921,173,1,336.03000000000003,3,Loyal
15922,373,1,369.5,3,Loyal
15923,373,1,127.08,3,Loyal
15925,194,1,207.15,3,Loyal
15930,67,1,426.63,3,Loyal
15932,4,8,2495.87,1,At-Risk
15933,21,3,1107.46,2,Potential
15935,239,2,416.86,3,Loyal
15937,64,1,145.35000000000002,3,Loyal
15938,112,5,404.58000000000004,2,Potential
15939,90,15,6115.01,1,At-Risk
15940,311,1,35.8,3,Loyal
15942,134,1,337.44,3,Loyal
15944,277,1,325.1,3,Loyal
15945,365,1,181.0,3,Loyal
15947,83,1,1708.24,2,Potential
15948,8,2,955.24,0,Champions
15949,17,2,364.72,0,Champions
15950,32,4,1765.51,2,Potential
15951,9,2,708.22,0,Champions
15952,34,4,806.57,2,Potential
15953,15,8,1659.3799999999999,1,At-Risk
15955,24,14,4416.26,1,At-Risk
15957,32,1,428.89,0,Champions
15958,74,1,104.35,3,Loyal
15963,20,2,470.76,0,Champions
15965,17,4,845.64,2,Potential
15967,23,2,418.83,0,Champions
15969,3,3,666.1,0,Champions
15970,304,1,314.09999999999997,3,Loyal
15971,18,12,4199.85,1,At-Risk
15973,367,1,307.82000000000005,3,Loyal
15974,39,7,3442.15,2,Potential
15975,84,1,371.01,3,Loyal
15976,165,2,430.94,3,Loyal
15977,17,2,1054.73,0,Champions
15978,77,1,1098.78,3,Loyal
15980,89,3,2398.86,2,Potential
15981,25,8,3408.48,1,At-Risk
15983,22,4,1475.02,2,Potential
15984,3,10,2837.67,1,At-Risk
15985,123,2,1142.42,2,Potential
15986,30,1,168.12,0,Champions
15987,12,7,1451.28,1,At-Risk
15988,19,1,158.03,0,Champions
15990,44,2,792.11,2,Potential
15992,4,1,41.989999999999995,0,Champions
15993,9,7,2797.57,1,At-Risk
15994,55,1,427.07,3,Loyal
15996,88,6,1060.68,2,Potential
15998,37,5,3089.97,2,Potential
16000,3,3,12393.7,1,At-Risk
16003,30,5,2735.37,2,Potential
16005,12,4,615.39,0,Champions
16006,211,1,101.4,3,Loyal
16007,48,4,1701.94,2,Potential
16008,24,3,478.78,0,Champions
16009,22,4,992.71,2,Potential
16010,246,3,407.5,3,Loyal
16011,8,16,3362.71,1,At-Risk
16012,35,3,1415.29,2,Potential
16013,4,47,37130.6,1,At-Risk
16014,38,3,662.38,2,Potential
16015,4,3,705.39,0,Champions
16016,3,8,1508.76,1,At-Risk
16017,47,1,211.88,3,Loyal
16018,39,2,408.9,0,Champions
16019,47,9,3786.24,1,At-Risk
16020,17,3,851.01,0,Champions
16022,260,1,628.28,3,Loyal
16023,46,3,719.81,2,Potential
16024,12,1,251.24,0,Champions
16025,30,1,439.65999999999997,0,Champions
16026,43,1,236.09,3,Loyal
16027,92,6,934.62,2,Potential
16029,39,63,81024.84,1,At-Risk
16030,310,1,331.24,3,Loyal
16031,92,2,548.94,3,Loyal
16033,6,20,8816.4,1,At-Risk
16034,196,3,437.70000000000005,3,Loyal
16036,87,2,758.9200000000001,2,Potential
16037,270,3,855.02,2,Potential
16038,8,3,471.78,0,Champions
16040,65,3,1313.55,2,Potential
16041,31,3,3166.4,2,Potential
16042,22,5,1197.27,2,Potential
16043,38,4,773.99,2,Potential
16045,120,4,1340.7,2,Potential
16048,373,2,256.44,3,Loyal
16049,40,3,1111.79,2,Potential
16050,174,1,137.9,3,Loyal
16052,54,1,362.06,3,Loyal
16053,33,2,1511.95,2,Potential
16054,145,1,783.9,3,Loyal
16055,221,1,134.8,3,Loyal
16056,45,1,664.85,0,Champions
16057,16,7,2263.12,1,At-Risk
16059,66,6,1459.8600000000001,2,Potential
16062,10,4,1153.62,0,Champions
16063,260,1,335.32,3,Loyal
16065,365,1,372.09,3,Loyal
16066,17,5,1521.87,2,Potential
16070,22,2,852.15,0,Champions
16071,45,1,326.24,3,Loyal
16072,288,1,584.3199999999999,3,Loyal
16073,297,1,122.4,3,Loyal
16076,3,10,2234.73,1,At-Risk
16078,284,1,79.2,3,Loyal
16079,17,3,1352.0,2,Potential
16080,82,2,217.16,3,Loyal
16081,56,5,2806.9,2,Potential
16083,101,2,1317.62,2,Potential
16084,299,1,436.18,3,Loyal
16085,23,5,981.51,2,Potential
16086,59,5,1121.39,2,Potential
16091,155,2,315.06,3,Loyal
16092,115,3,817.86,2,Potential
16093,107,1,17.0,3,Loyal
16094,12,4,1078.23,0,Champions
16096,264,1,320.62,3,Loyal
16097,240,1,185.04999999999998,3,Loyal
16098,88,7,2005.63,2,Potential
16099,50,3,731.9,2,Potential
16101,71,1,1290.7,2,Potential
16102,42,3,1842.14,2,Potential
16103,7,6,1429.64,1,At-Risk
16104,62,1,302.36,3,Loyal
16105,249,1,336.96,3,Loyal
16106,66,1,108.38,3,Loyal
16107,18,7,3204.1600000000003,1,At-Risk
16108,85,1,842.5,3,Loyal
16109,219,2,611.88,3,Loyal
16110,45,3,1337.48,2,Potential
16112,143,4,195.74,3,Loyal
16113,183,1,161.38,3,Loyal
16114,171,1,135.75000000000003,3,Loyal
16115,10,8,1667.97,1,At-Risk
16116,212,1,612.78,3,Loyal
16117,190,1,232.21,3,Loyal
16119,8,2,423.36,0,Champions
16120,59,4,1309.14,2,Potential
16121,57,2,867.11,2,Potential
16122,73,4,684.42,2,Potential
16123,52,1,307.78000000000003,3,Loyal
16124,317,1,249.0,3,Loyal
16125,367,1,289.35,3,Loyal
16126,29,4,6287.77,2,Potential
16127,39,1,656.25,0,Champions
16128,18,5,1880.22,2,Potential
16131,52,6,3506.54,2,Potential
16133,4,33,14589.04,1,At-Risk
16134,22,2,618.09,0,Champions
16135,263,1,517.55,3,Loyal
16136,60,3,709.38,2,Potential
16139,19,3,635.4100000000001,0,Champions
16140,66,2,725.1800000000001,2,Potential
16141,88,1,620.4,3,Loyal
16142,250,1,535.34,3,Loyal
16143,3,6,2424.94,1,At-Risk
16144,247,1,175.2,3,Loyal
16145,9,11,3799.4900000000002,1,At-Risk
16146,157,3,734.13,2,Potential
16147,134,1,375.0,3,Loyal
16148,296,1,76.32000000000001,3,Loyal
16149,5,2,280.52,0,Champions
16150,43,5,2053.02,2,Potential
16152,269,1,1829.04,3,Loyal
16153,50,5,1824.23,2,Potential
16156,9,9,3122.04,1,At-Risk
16157,16,3,656.69,0,Champions
16159,282,1,348.2,3,Loyal
16160,65,2,1025.44,2,Potential
16161,2,19,5575.56,1,At-Risk
16162,252,1,37.4,3,Loyal
16163,232,2,856.6,3,Loyal
16164,17,3,822.48,0,Champions
16168,11,27,3787.6,1,At-Risk
16169,8,4,1822.97,2,Potential
16170,51,6,1885.05,2,Potential
16171,59,1,73.19999999999999,3,Loyal
16172,95,5,1140.21,2,Potential
16173,16,6,1418.32,2,Potential
16174,126,3,1009.55,2,Potential
16175,94,4,1037.5900000000001,2,Potential
16177,50,1,331.95,3,Loyal
16178,138,1,197.9,3,Loyal
16179,61,1,215.83,3,Loyal
16180,100,8,10254.18,2,Potential
16181,73,1,305.54,3,Loyal
16182,72,4,6617.65,2,Potential
16183,67,1,338.71000000000004,3,Loyal
16184,64,6,1158.79,2,Potential
16185,17,2,529.41,0,Champions
16186,23,12,4006.94,1,At-Risk
16187,32,15,6911.4400000000005,1,At-Risk
16188,45,4,981.86,2,Potential
16189,16,2,215.48,0,Champions
16190,40,1,215.08,3,Loyal
16191,3,13,5180.52,1,At-Risk
16193,237,1,314.45,3,Loyal
16198,75,1,400.68100000000004,3,Loyal
16200,4,2,1080.6200000000001,0,Champions
16201,3,4,1863.47,1,At-Risk
16202,361,1,365.27,3,Loyal
16203,59,4,592.9,2,Potential
16204,23,1,405.71,0,Champions
16205,31,4,761.38,2,Potential
16206,55,4,537.0600000000001,2,Potential
16207,25,1,394.38,0,Champions
16208,45,2,664.26,0,Champions
16209,89,5,2262.62,2,Potential
16210,2,18,21086.3,1,At-Risk
16211,89,1,547.02,3,Loyal
16212,19,2,690.34,0,Champions
16213,79,1,159.0,3,Loyal
16214,171,3,1062.75,2,Potential
16215,81,1,242.35,3,Loyal
16216,267,1,914.9300000000001,3,Loyal
16217,235,2,304.25,3,Loyal
16218,30,7,3084.68,2,Potential
16221,37,3,864.86,2,Potential
16222,318,1,846.72,3,Loyal
16224,57,4,1295.3,2,Potential
16225,45,5,1096.32,2,Potential
16226,203,3,255.12,3,Loyal
16227,225,1,314.22,3,Loyal
16229,87,2,1010.6,2,Potential
16230,190,2,542.03,3,Loyal
16232,44,4,990.88,2,Potential
16233,71,3,536.6800000000001,2,Potential
16235,41,5,867.3100000000001,2,Potential
16236,78,1,432.2,3,Loyal
16239,57,2,414.2,3,Loyal
16240,24,2,3718.8,2,Potential
16241,10,13,2607.87,1,At-Risk
16242,8,7,3603.21,1,At-Risk
16243,34,2,409.1,0,Champions
16244,212,2,1522.75,2,Potential
16245,24,3,1413.66,2,Potential
16247,170,1,114.56,3,Loyal
16248,62,1,152.94,3,Loyal
16249,53,5,1800.07,2,Potential
16250,261,2,389.44,3,Loyal
16253,67,2,3683.86,2,Potential
16255,17,8,2619.91,1,At-Risk
16256,267,1,752.4300000000001,3,Loyal
16257,177,1,46.95,3,Loyal
16258,45,5,5203.51,2,Potential
16260,51,1,1035.45,0,Champions
16261,17,4,746.83,0,Champions
16265,9,9,5447.0,1,At-Risk
16266,74,7,861.89,2,Potential
16268,71,2,667.65,2,Potential
16270,353,1,1141.24,3,Loyal
16271,3,5,1429.24,1,At-Risk
16272,117,1,411.7,3,Loyal
16274,373,1,357.95,3,Loyal
16275,197,1,559.87,3,Loyal
16276,177,1,810.6,3,Loyal
16278,100,1,566.38,3,Loyal
16279,21,3,1509.58,2,Potential
16281,72,1,2062.06,2,Potential
16282,340,1,168.3,3,Loyal
16283,6,5,1570.81,1,At-Risk
16284,31,2,823.97,0,Champions
16287,170,1,142.5,3,Loyal
16292,122,1,302.25,3,Loyal
16293,22,10,2248.9900000000002,1,At-Risk
16295,10,4,1328.55,2,Potential
16297,269,1,301.9,3,Loyal
16298,23,3,598.2,0,Champions
16302,127,1,233.22,3,Loyal
16303,26,3,5360.63,2,Potential
16305,139,1,361.22,3,Loyal
16306,214,6,632.27,2,Potential
16308,38,4,2560.0,2,Potential
16309,106,2,706.57,3,Loyal
16311,18,2,616.26,0,Champions
16313,3,2,274.15000000000003,0,Champions
16315,331,1,226.37,3,Loyal
16316,64,8,2938.91,2,Potential
16317,120,3,1341.65,2,Potential
16318,35,1,328.15000000000003,0,Champions
16319,218,1,404.40000000000003,3,Loyal
16320,172,2,1038.46,2,Potential
16321,72,5,373.65000000000003,2,Potential
16322,1,2,326.75,0,Champions
16323,196,1,207.50000000000003,3,Loyal
16324,128,3,428.68,3,Loyal
16325,47,3,594.24,2,Potential
16326,6,14,3110.96,1,At-Risk
16327,14,6,3844.2200000000003,1,At-Risk
16330,18,3,251.91,0,Champions
16332,28,7,1593.2,2,Potential
16333,8,22,26626.8,1,At-Risk
16337,37,1,151.05,3,Loyal
16338,157,1,214.8,3,Loyal
16339,284,1,109.95,3,Loyal
16340,107,1,549.07,3,Loyal
16341,25,4,1971.8700000000001,2,Potential
16342,75,4,322.41,2,Potential
16343,16,2,370.48,0,Champions
16344,158,1,101.10000000000001,3,Loyal
16345,44,1,575.41,0,Champions
16347,11,2,887.65,0,Champions
16348,32,7,1469.45,2,Potential
16349,291,1,53.5,3,Loyal
16350,21,4,1116.47,2,Potential
16351,333,1,153.9,3,Loyal
16352,18,2,494.44,0,Champions
16353,4,23,6675.71,1,At-Risk
16354,63,2,395.8,3,Loyal
16356,198,3,211.77,3,Loyal
16357,33,3,658.88,2,Potential
16358,1,4,2027.5,1,At-Risk
16359,7,9,1750.92,1,At-Risk
16360,5,6,3512.53,1,At-Risk
16361,10,4,896.66,0,Champions
16362,32,5,734.77,2,Potential
16363,53,1,109.36000000000001,3,Loyal
16364,12,2,707.04,0,Champions
16365,18,9,1540.42,1,At-Risk
16366,19,1,327.3,0,Champions
16367,37,2,804.49,0,Champions
16368,2,2,497.43,0,Champions
16369,18,3,1553.66,2,Potential
16370,82,4,1320.56,2,Potential
16372,33,2,367.93,0,Champions
16374,66,2,473.03,3,Loyal
16376,9,2,987.01,0,Champions
16377,267,1,676.2,3,Loyal
16378,247,3,362.95,3,Loyal
16379,4,4,2157.4,1,At-Risk
16380,61,1,1780.59,2,Potential
16383,75,2,668.36,2,Potential
16384,90,2,584.5,3,Loyal
16385,60,3,555.89,2,Potential
16386,29,2,317.2,0,Champions
16387,323,1,94.36,3,Loyal
16389,53,4,1382.0700000000002,2,Potential
16392,270,1,221.19,3,Loyal
16393,2,13,3046.21,1,At-Risk
16394,57,5,1555.34,2,Potential
16395,61,5,1486.9,2,Potential
16398,154,2,1705.8,2,Potential
16399,19,2,408.57,0,Champions
16400,95,1,303.93,3,Loyal
16401,1,12,4098.32,1,At-Risk
16402,265,2,299.6,3,Loyal
16403,312,1,177.5,3,Loyal
16404,70,1,443.05,3,Loyal
16405,302,2,167.25,3,Loyal
16406,19,1,163.07,0,Champions
16407,13,10,2126.93,1,At-Risk
16409,36,5,2028.88,2,Potential
16411,19,2,214.65,0,Champions
16412,54,1,151.83,3,Loyal
16413,57,1,262.2,3,Loyal
16414,22,2,126.25,0,Champions
16415,44,1,210.35,3,Loyal
16416,27,3,1051.4,2,Potential
16418,45,3,675.27,2,Potential
16419,113,6,972.23,2,Potential
16422,17,51,34684.4,1,At-Risk
16423,25,1,346.12,0,Champions
16424,191,1,133.56,3,Loyal
16425,302,1,302.7,3,Loyal
16426,2,10,1908.25,1,At-Risk
16427,263,2,241.06,3,Loyal
16429,106,1,284.55,3,Loyal
16430,57,1,300.85,3,Loyal
16431,213,3,642.81,3,Loyal
16432,64,1,287.40000000000003,3,Loyal
16433,28,1,184.26,0,Champions
16434,29,7,1522.25,2,Potential
16438,6,5,798.35,0,Champions
16440,8,5,3640.67,1,At-Risk
16441,67,2,381.2,3,Loyal
